date,Year_x,State,influenza,Haemophilus influenzae,flu,parainfluenza,H1N1,H7N9,H5N1,H3N2,grippe,gripe,adenovirus,rhinovirus,respiratory syncytial virus,metapneumovirus,Bordetella pertussis,Mycoplasma pneumoniae,pneumonia,bronchitis,H9N2,sinusitis,upper respiratory tract infection,Tamiflu,,,,
17/4/2022,2022,ACT,0,0,23,0,34,29,0,0,0,0,0,0,0,0,0,0,12,41,0,0,0,0,,,,
24/4/2022,2022,ACT,23,0,31,0,0,0,0,34,0,0,0,0,0,0,0,0,43,21,0,0,0,81,,,,
1/5/2022,2022,ACT,0,0,44,0,0,0,0,0,0,0,26,0,0,0,0,0,25,23,0,12,0,0,,,,
8/5/2022,2022,ACT,34,0,36,0,12,0,11,23,0,0,0,0,0,0,0,0,38,26,0,0,0,14,,,,
15/5/2022,2022,ACT,21,0,44,0,14,33,0,0,0,0,16,0,0,0,0,0,19,18,0,0,0,0,,,,
22/5/2022,2022,ACT,32,0,44,0,0,100,0,0,0,0,0,0,21,16,0,0,30,18,0,0,0,0,,,,
29/5/2022,2022,ACT,0,0,43,14,0,0,0,0,0,0,0,0,41,0,0,0,17,0,0,17,0,0,,,,
5/6/2022,2022,ACT,11,0,33,14,0,0,12,43,0,0,0,0,0,0,0,0,41,17,0,15,0,0,,,,
12/6/2022,2022,ACT,50,0,33,0,0,0,0,0,0,16,0,13,0,20,0,0,0,25,0,0,0,86,,,,
19/6/2022,2022,ACT,18,0,33,0,0,0,29,0,0,69,45,17,0,0,0,0,54,0,0,22,0,0,,,,
26/6/2022,2022,ACT,11,0,22,0,0,0,37,0,0,0,22,33,0,0,0,0,84,34,0,0,0,0,,,,
3/7/2022,2022,ACT,29,0,31,0,0,0,0,0,0,0,0,0,13,21,0,0,40,20,0,16,0,23,,,,
10/7/2022,2022,ACT,0,0,30,0,0,23,0,0,0,22,0,22,0,0,0,0,44,46,0,0,0,0,,,,
17/7/2022,2022,ACT,62,0,13,0,0,0,0,0,0,0,0,0,21,0,0,0,29,15,0,42,0,21,,,,
24/7/2022,2022,ACT,0,0,10,0,0,0,0,0,0,17,65,0,0,0,0,0,22,0,0,0,0,100,,,,
31/7/2022,2022,ACT,0,0,7,31,14,0,0,19,0,0,0,30,0,0,0,0,0,31,0,45,0,31,,,,
7/8/2022,2022,ACT,31,0,11,21,0,0,13,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,,,,
14/8/2022,2022,ACT,0,0,0,0,0,0,22,0,0,0,0,14,25,0,0,0,13,16,0,16,0,0,,,,
21/8/2022,2022,ACT,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,48,21,0,0,0,0,,,,
28/8/2022,2022,ACT,17,0,8,0,0,48,0,0,0,0,0,13,0,0,0,0,35,0,0,0,0,18,,,,
4/9/2022,2022,ACT,24,0,8,0,23,0,0,0,0,0,0,33,0,0,0,0,25,24,0,27,0,0,,,,
11/9/2022,2022,ACT,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,26,0,71,,,,
18/9/2022,2022,ACT,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,
25/9/2022,2022,ACT,0,0,7,0,16,0,0,0,0,39,0,14,0,30,0,0,46,0,0,0,0,0,,,,
2/10/2022,2022,ACT,0,0,0,0,0,0,12,0,0,0,0,41,0,34,0,0,23,16,0,0,0,0,,,,
9/10/2022,2022,ACT,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,20,0,0,,,,
16/10/2022,2022,ACT,0,0,6,0,18,0,0,0,0,39,0,0,0,0,0,0,43,0,0,23,0,0,,,,
23/10/2022,2022,ACT,0,0,6,0,28,19,0,0,0,0,21,0,0,0,0,0,26,13,0,19,0,0,,,,
30/10/2022,2022,ACT,0,0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,,,
6/11/2022,2022,ACT,44,0,8,0,0,0,0,0,0,23,0,14,47,0,0,0,49,0,0,0,0,21,,,,
13/11/2022,2022,ACT,0,0,7,0,0,0,0,0,0,0,0,13,27,0,0,0,66,0,0,0,0,0,,,,
20/11/2022,2022,ACT,0,0,3,0,0,0,0,0,0,29,0,13,0,0,0,0,17,12,0,0,0,0,,,,
27/11/2022,2022,ACT,13,0,11,0,0,0,0,0,0,0,0,25,0,0,0,0,0,16,0,0,0,0,,,,
4/12/2022,2022,ACT,17,0,7,0,16,0,0,0,0,0,25,0,0,0,0,0,36,0,0,0,0,0,,,,
11/12/2022,2022,ACT,0,0,4,89,0,0,0,0,0,100,0,16,0,29,0,0,0,0,0,0,0,0,,,,
18/12/2022,2022,ACT,0,0,10,0,0,0,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
25/12/2022,2022,ACT,0,0,4,0,41,0,34,0,0,34,0,0,0,0,0,0,0,22,0,0,0,0,,,,
1/1/2023,2023,ACT,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,93,0,26,0,0,,,,
7/1/2018,2018,NSW,8,58,6,0,0,0,0,0,56,20,0,0,0,0,0,0,17,48,0,69,0,13,5/1/2018,182,2018,8003564
14/1/2018,2018,NSW,3,0,6,30,0,0,0,0,32,43,0,0,0,0,39,0,17,27,0,29,0,35,12/1/2018,297,2018,8003564
21/1/2018,2018,NSW,5,0,6,21,0,0,0,0,0,23,58,21,0,0,0,0,17,15,0,30,22,0,19/1/2018,320,2018,8003564
28/1/2018,2018,NSW,6,0,7,0,0,0,0,0,0,10,17,0,0,0,0,20,21,34,0,40,0,0,26/1/2018,304,2018,8003564
4/2/2018,2018,NSW,5,23,5,68,7,15,24,28,0,17,0,0,21,0,0,0,15,31,0,15,0,11,2/2/2018,302,2018,8003564
11/2/2018,2018,NSW,3,56,6,0,8,0,0,0,0,71,21,12,0,0,0,0,18,28,0,34,100,23,9/2/2018,315,2018,8003564
18/2/2018,2018,NSW,5,0,8,0,0,0,0,0,23,20,0,14,0,0,0,0,20,26,0,53,0,26,16/2/2018,307,2018,8003564
25/2/2018,2018,NSW,6,41,8,43,0,0,0,0,0,20,0,0,0,0,0,0,20,24,0,45,0,10,23/2/2018,258,2018,8003564
4/3/2018,2018,NSW,7,63,10,0,11,0,0,0,0,0,0,0,64,0,0,0,20,39,0,34,0,0,2/3/2018,251,2018,8003564
11/3/2018,2018,NSW,8,0,12,0,7,0,0,0,0,24,19,0,33,0,0,0,17,31,0,38,0,7,9/3/2018,214,2018,8003564
18/3/2018,2018,NSW,9,0,12,0,0,0,0,0,0,17,41,7,0,0,0,0,17,62,0,38,0,8,16/3/2018,219,2018,8003564
25/3/2018,2018,NSW,8,0,13,21,0,0,0,0,0,46,25,20,0,0,0,0,24,36,0,50,26,0,23/3/2018,173,2018,8003564
1/4/2018,2018,NSW,11,0,14,0,0,15,28,24,0,31,0,9,0,0,0,0,16,21,0,40,0,9,30/3/2018,168,2018,8003564
8/4/2018,2018,NSW,8,0,16,0,0,14,0,0,0,19,0,8,0,0,0,19,18,27,0,21,0,0,6/4/2018,128,2018,8003564
15/4/2018,2018,NSW,8,0,21,32,9,0,0,0,0,29,24,0,0,0,0,0,27,36,0,29,0,27,13/4/2018,124,2018,8003564
22/4/2018,2018,NSW,14,0,33,0,24,21,15,0,0,32,0,0,0,0,0,0,20,26,0,0,23,0,20/4/2018,107,2018,8003564
29/4/2018,2018,NSW,17,0,27,0,9,0,0,54,0,18,0,0,0,0,0,0,25,27,0,28,0,0,27/4/2018,75,2018,8003564
6/5/2018,2018,NSW,9,100,25,38,0,10,0,0,0,32,0,0,66,0,0,0,24,49,0,24,65,21,4/5/2018,86,2018,8003564
13/5/2018,2018,NSW,10,0,22,0,0,0,0,0,30,22,15,22,0,0,0,0,24,38,0,42,0,23,11/5/2018,81,2018,8003564
20/5/2018,2018,NSW,10,85,22,0,0,0,0,0,0,18,19,0,25,45,32,97,28,50,0,40,0,10,18/5/2018,112,2018,8003564
27/5/2018,2018,NSW,10,0,18,0,0,0,16,0,100,32,20,0,0,61,42,0,28,45,0,35,20,0,25/5/2018,111,2018,8003564
3/6/2018,2018,NSW,14,0,17,18,0,0,0,0,52,0,22,16,49,0,0,0,28,46,0,36,77,13,1/6/2018,87,2018,8003564
10/6/2018,2018,NSW,7,35,13,23,7,0,32,0,0,33,16,11,0,0,0,0,23,44,0,27,0,0,8/6/2018,93,2018,8003564
17/6/2018,2018,NSW,6,26,11,0,0,0,0,0,0,0,0,13,0,0,35,0,28,45,0,27,0,0,15/6/2018,110,2018,8003564
24/6/2018,2018,NSW,8,39,11,0,0,9,0,0,0,16,46,9,0,62,0,0,28,64,0,43,25,0,22/6/2018,160,2018,8003564
1/7/2018,2018,NSW,10,0,10,0,12,0,0,19,32,39,19,12,0,0,28,0,25,41,0,46,0,0,29/6/2018,229,2018,8003564
8/7/2018,2018,NSW,15,45,16,0,10,0,0,0,0,18,20,11,0,0,24,42,22,49,0,46,27,34,6/7/2018,307,2018,8003564
15/7/2018,2018,NSW,6,52,12,0,0,0,0,0,0,22,0,0,0,0,0,0,27,46,0,53,24,10,13/7/2018,308,2018,8003564
22/7/2018,2018,NSW,9,0,12,37,9,13,0,0,0,44,42,29,0,0,0,0,26,61,0,63,40,15,20/7/2018,287,2018,8003564
29/7/2018,2018,NSW,9,0,12,28,0,0,0,30,0,28,0,12,0,26,0,0,26,48,0,42,0,0,27/7/2018,430,2018,8003564
5/8/2018,2018,NSW,7,24,10,0,0,8,0,0,17,24,41,0,0,0,29,0,27,51,0,62,35,0,3/8/2018,527,2018,8003564
12/8/2018,2018,NSW,13,26,11,0,0,11,0,100,0,44,67,0,0,0,0,29,27,56,0,32,24,13,10/8/2018,613,2018,8003564
19/8/2018,2018,NSW,9,0,9,0,0,0,0,29,13,29,0,0,0,0,39,43,28,28,0,48,0,0,17/8/2018,790,2018,8003564
26/8/2018,2018,NSW,8,0,9,19,0,0,0,19,0,57,16,0,0,0,36,0,29,31,0,52,0,19,24/8/2018,990,2018,8003564
2/9/2018,2018,NSW,12,66,8,26,12,100,0,0,24,0,27,24,0,0,0,0,27,45,0,78,0,16,31/8/2018,1085,2018,8003564
9/9/2018,2018,NSW,11,82,8,59,0,23,0,0,31,35,20,10,0,24,0,0,30,55,0,30,0,17,7/9/2018,1297,2018,8003564
16/9/2018,2018,NSW,13,39,8,0,0,0,0,0,0,0,0,13,0,46,0,68,30,49,0,42,0,24,14/9/2018,1100,2018,8003564
23/9/2018,2018,NSW,10,0,7,31,0,0,0,0,0,19,32,13,0,0,0,0,22,40,0,40,0,10,21/9/2018,855,2018,8003564
30/9/2018,2018,NSW,13,33,8,0,0,0,0,0,0,12,0,0,0,23,0,28,22,41,0,48,0,8,28/9/2018,720,2018,8003564
7/10/2018,2018,NSW,8,49,7,0,0,0,0,0,0,14,0,0,0,31,0,73,30,31,0,39,0,8,5/10/2018,529,2018,8003564
14/10/2018,2018,NSW,6,0,5,0,12,0,0,0,0,65,0,0,0,36,0,0,22,20,0,0,0,17,12/10/2018,375,2018,8003564
21/10/2018,2018,NSW,4,0,6,0,0,0,0,0,0,27,45,0,0,0,0,0,23,26,0,60,0,0,19/10/2018,274,2018,8003564
28/10/2018,2018,NSW,5,28,5,0,0,8,0,0,0,0,0,9,0,19,100,0,26,29,0,28,0,0,26/10/2018,191,2018,8003564
4/11/2018,2018,NSW,5,36,5,30,0,9,0,15,0,66,0,0,0,20,0,0,21,36,0,20,0,8,2/11/2018,178,2018,8003564
11/11/2018,2018,NSW,9,0,6,0,0,0,0,0,0,41,18,0,0,0,21,0,26,42,0,34,0,0,9/11/2018,176,2018,8003564
18/11/2018,2018,NSW,8,75,6,0,9,12,0,0,41,10,31,16,0,60,0,0,28,38,0,14,26,8,16/11/2018,199,2018,8003564
25/11/2018,2018,NSW,5,0,5,0,0,0,0,17,48,29,29,0,0,16,0,0,20,34,0,42,0,0,23/11/2018,242,2018,8003564
2/12/2018,2018,NSW,2,96,5,0,0,11,0,0,0,0,30,10,19,0,0,0,21,37,0,71,0,10,30/11/2018,220,2018,8003564
9/12/2018,2018,NSW,5,47,6,45,0,0,0,0,0,11,0,0,0,0,0,0,19,26,0,33,0,0,7/12/2018,268,2018,8003564
16/12/2018,2018,NSW,3,0,6,0,0,9,0,0,0,19,0,14,0,0,0,0,16,30,0,23,75,0,14/12/2018,240,2018,8003564
23/12/2018,2018,NSW,3,0,4,19,0,20,87,0,0,0,34,0,28,22,0,0,15,34,0,58,0,16,21/12/2018,225,2018,8003564
30/12/2018,2018,NSW,5,46,7,0,12,0,0,0,20,17,0,0,0,0,0,0,21,28,0,15,0,0,28/12/2018,221,2018,8003564
6/1/2019,2019,NSW,5,28,5,33,9,0,0,0,15,22,14,0,0,0,0,83,15,30,0,27,0,25,4/1/2019,297,2019,8088361
13/1/2019,2019,NSW,6,0,5,0,0,0,0,0,0,29,0,0,0,0,0,33,16,34,0,51,44,7,11/1/2019,457,2019,8088361
20/1/2019,2019,NSW,6,67,5,0,0,0,0,0,0,39,23,0,0,0,0,0,23,23,0,32,0,17,18/1/2019,516,2019,8088361
27/1/2019,2019,NSW,11,0,6,33,7,0,0,0,0,21,20,0,0,0,21,0,20,26,0,35,0,0,25/1/2019,505,2019,8088361
3/2/2019,2019,NSW,11,0,6,34,9,0,30,0,15,17,27,0,0,44,0,0,19,37,0,28,0,0,1/2/2019,543,2019,8088361
10/2/2019,2019,NSW,5,50,7,33,14,0,0,0,0,28,20,0,23,0,0,0,17,43,0,58,0,9,8/2/2019,608,2019,8088361
17/2/2019,2019,NSW,9,27,8,0,10,0,23,0,0,0,0,11,0,32,0,0,27,35,0,11,0,11,15/2/2019,606,2019,8088361
24/2/2019,2019,NSW,9,0,9,28,0,0,0,0,0,14,55,8,0,19,23,0,20,29,0,36,0,0,22/2/2019,537,2019,8088361
3/3/2019,2019,NSW,9,30,9,0,0,0,0,17,0,11,28,12,18,36,0,0,25,27,0,54,21,0,1/3/2019,609,2019,8088361
10/3/2019,2019,NSW,14,44,10,0,0,0,17,0,0,67,24,0,23,0,0,0,16,30,0,0,0,12,8/3/2019,677,2019,8088361
17/3/2019,2019,NSW,11,69,9,0,0,0,0,14,23,22,45,0,0,0,0,0,29,49,0,47,0,34,15/3/2019,764,2019,8088361
24/3/2019,2019,NSW,10,43,13,0,0,0,0,34,0,25,0,9,20,0,0,0,25,41,0,35,0,0,22/3/2019,730,2019,8088361
31/3/2019,2019,NSW,13,0,17,0,0,0,14,0,0,31,28,0,0,0,0,0,25,40,0,23,24,12,29/3/2019,705,2019,8088361
7/4/2019,2019,NSW,14,0,23,0,0,0,0,44,0,22,22,14,0,0,32,0,25,34,0,44,0,6,5/4/2019,794,2019,8088361
14/4/2019,2019,NSW,14,0,20,43,0,0,19,0,0,30,0,0,0,0,0,56,30,39,0,54,24,8,12/4/2019,882,2019,8088361
21/4/2019,2019,NSW,10,0,17,0,12,0,0,0,0,24,0,13,0,0,26,0,32,60,0,33,0,0,19/4/2019,695,2019,8088361
28/4/2019,2019,NSW,13,0,22,35,7,0,26,0,0,21,16,27,0,0,38,39,29,57,0,68,0,13,26/4/2019,626,2019,8088361
5/5/2019,2019,NSW,22,83,28,0,0,0,0,0,0,0,46,15,0,18,0,0,31,55,0,37,17,17,3/5/2019,913,2019,8088361
12/5/2019,2019,NSW,22,0,29,0,0,0,0,0,0,17,13,0,0,0,0,33,31,36,0,25,0,14,10/5/2019,1051,2019,8088361
19/5/2019,2019,NSW,29,0,35,16,0,0,17,0,18,51,14,7,0,38,0,0,24,60,0,55,0,18,17/5/2019,1657,2019,8088361
26/5/2019,2019,NSW,28,23,38,28,0,0,0,41,0,19,0,12,24,0,0,0,40,33,0,52,0,38,24/5/2019,2237,2019,8088361
2/6/2019,2019,NSW,32,19,26,20,0,0,0,0,13,19,15,18,26,0,23,0,33,41,0,33,0,15,31/5/2019,2804,2019,8088361
9/6/2019,2019,NSW,33,36,24,0,0,8,0,0,0,27,0,24,0,0,0,0,35,68,0,60,0,42,7/6/2019,4095,2019,8088361
16/6/2019,2019,NSW,33,24,22,0,9,0,30,0,0,0,0,21,0,36,0,0,33,70,0,53,0,50,14/6/2019,5224,2019,8088361
23/6/2019,2019,NSW,53,28,23,21,0,0,44,52,24,61,0,23,0,0,0,0,43,42,0,38,50,84,21/6/2019,5822,2019,8088361
30/6/2019,2019,NSW,64,0,25,17,0,0,18,14,0,52,41,36,30,0,0,0,31,56,0,21,0,100,28/6/2019,7488,2019,8088361
7/7/2019,2019,NSW,56,0,26,23,7,0,0,19,0,28,37,16,0,0,37,0,41,65,0,34,39,87,5/7/2019,8652,2019,8088361
14/7/2019,2019,NSW,39,46,20,47,16,0,15,0,0,43,56,34,0,0,0,0,37,59,0,67,0,92,12/7/2019,7777,2019,8088361
21/7/2019,2019,NSW,44,0,18,22,0,0,0,0,0,44,30,0,0,17,0,0,39,49,0,52,0,52,19/7/2019,6487,2019,8088361
28/7/2019,2019,NSW,46,25,15,0,0,0,0,0,0,41,38,11,29,0,0,0,37,45,0,39,0,83,26/7/2019,6286,2019,8088361
4/8/2019,2019,NSW,48,40,18,19,7,24,0,0,0,34,0,19,0,17,83,0,39,54,0,55,0,60,2/8/2019,6066,2019,8088361
11/8/2019,2019,NSW,50,36,14,21,0,12,0,0,0,30,0,15,0,19,0,0,32,46,0,65,0,72,9/8/2019,5656,2019,8088361
18/8/2019,2019,NSW,43,26,15,0,13,26,0,0,0,19,19,24,0,0,19,0,35,35,0,39,25,52,16/8/2019,5971,2019,8088361
25/8/2019,2019,NSW,46,0,14,22,0,0,0,0,0,11,22,8,47,0,29,46,33,45,0,43,0,31,23/8/2019,6228,2019,8088361
1/9/2019,2019,NSW,36,0,12,19,0,0,54,0,0,29,36,17,21,0,0,0,37,41,0,38,36,51,30/8/2019,5559,2019,8088361
8/9/2019,2019,NSW,26,74,12,23,9,0,0,0,0,28,54,15,0,19,0,0,33,45,0,43,0,43,6/9/2019,4063,2019,8088361
15/9/2019,2019,NSW,25,69,9,52,0,0,0,0,0,14,25,0,0,0,0,0,32,55,0,52,21,23,13/9/2019,2958,2019,8088361
22/9/2019,2019,NSW,16,0,9,21,0,8,0,0,0,21,48,22,0,23,0,37,37,42,0,57,0,29,20/9/2019,2354,2019,8088361
29/9/2019,2019,NSW,11,0,9,25,0,0,0,0,0,12,0,18,100,62,0,0,29,33,0,48,0,29,27/9/2019,1633,2019,8088361
6/10/2019,2019,NSW,11,0,7,40,0,11,0,0,0,10,0,0,0,18,31,0,26,46,0,49,50,21,4/10/2019,994,2019,8088361
13/10/2019,2019,NSW,7,49,7,0,0,0,0,15,0,17,19,0,0,19,0,0,28,49,0,26,0,0,11/10/2019,548,2019,8088361
20/10/2019,2019,NSW,8,27,7,0,0,0,0,0,0,39,0,13,0,16,29,0,33,23,0,47,17,0,18/10/2019,415,2019,8088361
27/10/2019,2019,NSW,6,33,6,21,0,0,0,28,0,22,0,7,40,0,0,30,28,40,0,30,0,0,25/10/2019,332,2019,8088361
3/11/2019,2019,NSW,7,66,7,0,0,0,0,0,0,21,0,0,0,22,0,33,25,35,0,71,17,9,1/11/2019,296,2019,8088361
10/11/2019,2019,NSW,9,0,6,36,0,0,0,0,0,22,0,0,0,38,0,18,28,34,0,77,0,6,8/11/2019,243,2019,8088361
17/11/2019,2019,NSW,9,0,5,28,0,0,0,0,15,15,29,0,0,0,18,0,21,32,0,43,0,6,15/11/2019,316,2019,8088361
24/11/2019,2019,NSW,6,54,5,0,0,0,0,0,29,12,0,0,0,0,0,0,18,28,0,17,0,15,22/11/2019,292,2019,8088361
1/12/2019,2019,NSW,7,53,5,84,0,0,0,0,0,0,23,16,0,0,0,19,20,40,0,38,0,0,29/11/2019,271,2019,8088361
8/12/2019,2019,NSW,3,24,6,0,0,0,0,0,0,57,34,0,0,43,0,0,22,34,0,72,36,7,6/12/2019,336,2019,8088361
15/12/2019,2019,NSW,4,37,6,0,0,14,0,0,0,25,15,0,34,35,30,0,18,36,0,34,0,0,13/12/2019,292,2019,8088361
22/12/2019,2019,NSW,4,0,6,0,21,0,0,0,0,45,0,49,0,41,0,85,22,40,0,34,76,0,20/12/2019,300,2019,8088361
29/12/2019,2019,NSW,7,23,6,39,7,11,0,0,0,26,0,0,29,15,0,44,20,29,0,0,0,9,27/12/2019,233,2019,8088361
5/1/2020,2020,NSW,6,81,5,0,10,15,0,0,0,58,0,0,66,0,0,19,21,30,0,39,0,0,3/1/2020,320,2020,8094300
12/1/2020,2020,NSW,7,0,7,18,0,0,23,22,0,44,0,26,0,14,0,0,22,26,0,38,0,14,10/1/2020,541,2020,8094300
19/1/2020,2020,NSW,13,0,13,23,12,0,27,0,0,55,0,12,0,0,0,28,38,26,0,21,0,17,17/1/2020,472,2020,8094300
26/1/2020,2020,NSW,34,52,28,0,100,16,0,0,0,24,0,21,0,0,23,29,40,36,0,15,0,24,24/1/2020,707,2020,8094300
2/2/2020,2020,NSW,20,0,22,0,87,23,100,0,0,0,0,14,0,0,0,0,25,15,0,46,0,14,31/1/2020,784,2020,8094300
9/2/2020,2020,NSW,16,0,14,0,31,0,0,0,0,39,47,20,0,14,0,0,27,27,0,37,18,36,7/2/2020,722,2020,8094300
16/2/2020,2020,NSW,19,0,12,0,30,0,27,0,19,30,25,18,0,78,0,0,64,33,0,39,0,11,14/2/2020,651,2020,8094300
23/2/2020,2020,NSW,28,0,30,20,42,0,0,0,22,35,15,27,0,0,0,20,33,25,0,11,0,25,21/2/2020,625,2020,8094300
1/3/2020,2020,NSW,50,19,57,85,59,0,22,39,21,0,0,83,0,0,17,0,55,37,0,17,0,34,28/2/2020,588,2020,8094300
8/3/2020,2020,NSW,52,57,72,84,86,0,0,0,0,35,49,77,0,0,0,0,74,54,0,42,0,28,6/3/2020,536,2020,8094300
15/3/2020,2020,NSW,75,26,100,26,92,0,20,0,22,35,17,77,19,0,0,0,100,53,0,62,17,35,13/3/2020,736,2020,8094300
22/3/2020,2020,NSW,56,28,78,19,91,0,13,31,22,50,37,39,0,22,0,0,78,55,0,41,0,8,20/3/2020,250,2020,8094300
29/3/2020,2020,NSW,51,20,85,49,60,18,0,0,0,43,0,17,0,0,0,0,51,30,0,50,31,8,27/3/2020,107,2020,8094300
5/4/2020,2020,NSW,36,0,65,0,43,0,14,0,0,35,0,0,0,0,0,46,47,37,0,17,0,11,3/4/2020,26,2020,8094300
12/4/2020,2020,NSW,32,0,56,0,28,0,0,0,25,22,0,21,0,0,0,0,33,28,0,57,42,20,10/4/2020,8,2020,8094300
19/4/2020,2020,NSW,22,0,48,0,29,0,0,18,0,13,0,0,0,0,0,0,32,13,0,40,0,0,17/4/2020,15,2020,8094300
26/4/2020,2020,NSW,24,22,40,0,23,0,19,0,0,23,0,0,0,13,0,0,27,22,0,21,19,0,24/4/2020,19,2020,8094300
3/5/2020,2020,NSW,16,0,37,0,20,0,0,0,0,23,0,12,0,0,0,0,20,28,0,16,0,7,1/5/2020,14,2020,8094300
10/5/2020,2020,NSW,17,37,31,0,19,0,56,0,0,29,0,0,0,12,0,24,23,12,0,27,0,0,8/5/2020,18,2020,8094300
17/5/2020,2020,NSW,16,0,22,0,11,0,0,0,14,38,27,12,0,0,0,0,20,21,0,43,0,0,15/5/2020,16,2020,8094300
24/5/2020,2020,NSW,14,31,19,0,0,0,13,29,0,40,0,0,0,0,16,23,22,28,0,29,0,0,22/5/2020,9,2020,8094300
31/5/2020,2020,NSW,10,25,19,0,0,0,0,0,0,34,0,39,0,0,0,0,17,20,0,47,0,11,29/5/2020,7,2020,8094300
7/6/2020,2020,NSW,7,0,15,19,17,0,0,0,0,50,21,46,0,0,0,0,20,25,0,22,0,0,5/6/2020,5,2020,8094300
14/6/2020,2020,NSW,12,22,14,0,0,16,26,18,40,33,15,60,0,0,0,0,20,15,0,36,0,17,12/6/2020,12,2020,8094300
21/6/2020,2020,NSW,11,0,17,0,0,0,0,0,0,35,38,93,0,41,0,0,14,19,0,48,0,9,19/6/2020,16,2020,8094300
28/6/2020,2020,NSW,10,0,21,0,29,0,0,0,0,24,12,51,0,33,29,0,15,27,0,26,33,6,26/6/2020,12,2020,8094300
5/7/2020,2020,NSW,11,0,17,0,14,0,0,0,0,25,0,71,0,0,0,38,22,27,0,26,0,0,3/7/2020,11,2020,8094300
12/7/2020,2020,NSW,10,0,17,27,14,0,0,14,0,19,0,44,0,0,0,33,15,27,0,43,0,0,10/7/2020,10,2020,8094300
19/7/2020,2020,NSW,19,0,18,0,10,0,0,0,0,25,22,61,0,0,0,24,15,25,0,45,0,8,17/7/2020,17,2020,8094300
26/7/2020,2020,NSW,17,44,19,14,11,0,0,0,0,44,0,54,0,0,64,0,16,35,0,39,49,0,24/7/2020,6,2020,8094300
2/8/2020,2020,NSW,15,41,19,0,13,0,0,0,0,30,0,39,0,0,0,0,25,20,0,53,0,11,31/7/2020,5,2020,8094300
9/8/2020,2020,NSW,12,0,18,18,28,0,0,0,25,31,0,27,0,0,0,31,21,24,0,37,26,0,7/8/2020,7,2020,8094300
16/8/2020,2020,NSW,18,32,15,0,0,0,35,0,0,22,30,46,0,23,0,0,20,35,0,33,0,0,14/8/2020,6,2020,8094300
23/8/2020,2020,NSW,14,0,12,0,11,8,0,0,0,35,23,13,0,0,0,0,17,36,0,48,0,0,21/8/2020,6,2020,8094300
30/8/2020,2020,NSW,14,24,11,52,6,0,0,0,0,11,18,24,0,0,0,0,20,26,0,42,0,0,28/8/2020,4,2020,8094300
6/9/2020,2020,NSW,10,0,9,0,0,0,0,0,0,24,12,13,0,0,0,0,16,41,0,34,17,0,4/9/2020,4,2020,8094300
13/9/2020,2020,NSW,6,0,10,21,8,0,0,0,0,33,19,18,34,0,97,0,19,18,0,62,0,0,11/9/2020,6,2020,8094300
20/9/2020,2020,NSW,6,33,8,0,0,0,18,0,0,18,67,15,0,0,48,0,15,17,0,50,0,0,18/9/2020,5,2020,8094300
27/9/2020,2020,NSW,5,31,11,0,13,0,25,0,0,36,14,14,0,17,0,60,18,25,0,30,0,0,25/9/2020,2,2020,8094300
4/10/2020,2020,NSW,6,25,9,0,0,0,0,15,0,20,15,25,0,0,23,0,17,19,0,43,0,0,2/10/2020,2,2020,8094300
11/10/2020,2020,NSW,7,0,8,0,0,0,0,0,14,12,0,0,27,0,0,0,18,26,0,44,0,0,9/10/2020,1,2020,8094300
18/10/2020,2020,NSW,5,31,8,0,13,16,0,0,0,26,0,9,0,31,0,0,16,11,0,32,17,0,16/10/2020,2,2020,8094300
25/10/2020,2020,NSW,3,0,7,0,8,0,0,0,41,12,0,8,0,16,0,0,19,27,0,29,26,15,23/10/2020,2,2020,8094300
1/11/2020,2020,NSW,4,21,8,0,0,0,18,26,0,18,14,13,0,0,0,0,7,15,0,22,0,0,30/10/2020,1,2020,8094300
8/11/2020,2020,NSW,2,0,7,0,0,0,0,56,0,12,24,22,0,0,0,0,12,20,0,52,21,0,6/11/2020,2,2020,8094300
15/11/2020,2020,NSW,4,0,8,0,0,15,24,0,0,0,0,18,0,0,0,61,17,40,0,63,72,0,13/11/2020,3,2020,8094300
22/11/2020,2020,NSW,5,0,8,0,11,0,0,25,0,28,28,31,0,0,0,19,18,15,0,30,0,0,20/11/2020,3,2020,8094300
29/11/2020,2020,NSW,5,0,9,0,0,0,38,26,17,0,42,15,0,17,0,24,17,26,0,49,0,0,27/11/2020,4,2020,8094300
6/12/2020,2020,NSW,8,0,8,20,0,0,0,0,0,100,27,0,26,0,35,31,18,26,0,28,20,0,4/12/2020,2,2020,8094300
13/12/2020,2020,NSW,8,30,9,0,0,0,0,28,0,0,0,0,34,0,0,0,19,26,0,31,0,0,11/12/2020,1,2020,8094300
